"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Aug 25 17:59:51 CST 2023","Fri Aug 25 18:00:06 CST 2023","14915","","test_10party_mult","Test_multchamet","","","用例144：观众端打开幸运数字游戏",""
"passed","Fri Aug 25 17:39:42 CST 2023","Fri Aug 25 17:39:49 CST 2023","6852","","test_10party_mult","Test_multchamet","","","用例58：主播端检查观众是否成功上麦",""
"passed","Fri Aug 25 17:35:26 CST 2023","Fri Aug 25 17:35:59 CST 2023","32695","","test_10party_mult","Test_multchamet","","","用例44：嘉宾在交友位发送表情",""
"failed","Fri Aug 25 17:38:38 CST 2023","Fri Aug 25 17:39:15 CST 2023","37374","","test_10party_mult","Test_multchamet","","","用例54：主播给嘉宾解除禁言",""
"passed","Fri Aug 25 17:37:23 CST 2023","Fri Aug 25 17:38:36 CST 2023","73250","","test_10party_mult","Test_multchamet","","","用例52：主播在交友位禁言嘉宾",""
"passed","Fri Aug 25 17:48:02 CST 2023","Fri Aug 25 17:48:23 CST 2023","21337","","test_10party_mult","Test_multchamet","","","用例84：主播私聊页面发送Facebook表情",""
"passed","Fri Aug 25 17:32:49 CST 2023","Fri Aug 25 17:33:34 CST 2023","44378","","test_10party_mult","Test_multchamet","","","用例34：观众端给主播送礼",""
"passed","Fri Aug 25 17:42:10 CST 2023","Fri Aug 25 17:43:23 CST 2023","73451","","test_10party_mult","Test_multchamet","","","用例65：通过半屏浮窗给主播送礼物",""
"passed","Fri Aug 25 17:32:21 CST 2023","Fri Aug 25 17:32:25 CST 2023","4211","","test_10party_mult","Test_multchamet","","","用例29：主播端消息区聊天消息可上滑",""
"passed","Fri Aug 25 17:59:26 CST 2023","Fri Aug 25 17:59:28 CST 2023","2553","","test_10party_mult","Test_multchamet","","","用例139：主播端打开游戏页面查看游戏类型",""
"skipped","Fri Aug 25 18:00:42 CST 2023","Fri Aug 25 18:00:56 CST 2023","14071","","test_10party_mult","Test_multchamet","","","用例150：10人交友房主播端打开任务页",""
"passed","Fri Aug 25 17:48:24 CST 2023","Fri Aug 25 17:48:25 CST 2023","1632","","test_10party_mult","Test_multchamet","","","用例86：观众展开私聊页面下拉按钮",""
"passed","Fri Aug 25 17:39:37 CST 2023","Fri Aug 25 17:39:39 CST 2023","2047","","test_10party_mult","Test_multchamet","","","用例56：观众收到上麦邀请检查",""
"broken","Fri Aug 25 17:54:35 CST 2023","Fri Aug 25 17:54:49 CST 2023","13276","","test_10party_mult","Test_multchamet","","","用例108：主播端进入群聊页面",""
"passed","Fri Aug 25 17:54:52 CST 2023","Fri Aug 25 17:54:58 CST 2023","6326","","test_10party_mult","Test_multchamet","","","用例110：主播在交友房群聊中发送消息",""
"passed","Fri Aug 25 17:50:34 CST 2023","Fri Aug 25 17:51:11 CST 2023","36318","","test_10party_mult","Test_multchamet","","","用例99：观众端私聊页面送礼",""
"passed","Fri Aug 25 17:31:50 CST 2023","Fri Aug 25 17:31:58 CST 2023","8015","","test_10party_mult","Test_multchamet","","","用例25：主播端发送文字正常向前滚动",""
"passed","Fri Aug 25 17:29:57 CST 2023","Fri Aug 25 17:29:57 CST 2023","112","","test_10party_mult","Test_multchamet","","","用例4：主播端交友房警告消息检查",""
"passed","Fri Aug 25 17:50:23 CST 2023","Fri Aug 25 17:50:34 CST 2023","11261","","test_10party_mult","Test_multchamet","","","用例98：观众端左右滑动私聊礼物页面",""
"passed","Fri Aug 25 17:59:44 CST 2023","Fri Aug 25 17:59:51 CST 2023","7239","","test_10party_mult","Test_multchamet","","","用例143：观众端打开赛车游戏",""
"passed","Fri Aug 25 17:55:49 CST 2023","Fri Aug 25 17:56:04 CST 2023","15269","","test_10party_mult","Test_multchamet","","","用例118：主播端群聊页面发送相册图片",""
"passed","Fri Aug 25 17:57:42 CST 2023","Fri Aug 25 17:57:45 CST 2023","3086","","test_10party_mult","Test_multchamet","","","用例130：主播端群聊页面领取钻石包",""
"passed","Fri Aug 25 17:44:03 CST 2023","Fri Aug 25 17:44:05 CST 2023","2065","","test_10party_mult","Test_multchamet","","","用例68：主播检查是否收到@消息",""
"passed","Fri Aug 25 17:31:41 CST 2023","Fri Aug 25 17:31:50 CST 2023","8371","","test_10party_mult","Test_multchamet","","","用例24：观众端发送文字正常向前滚动",""
"passed","Fri Aug 25 17:31:32 CST 2023","Fri Aug 25 17:31:40 CST 2023","7588","","test_10party_mult","Test_multchamet","","","用例22：交友房观众端发言",""
"passed","Fri Aug 25 17:57:47 CST 2023","Fri Aug 25 17:58:27 CST 2023","40978","","test_10party_mult","Test_multchamet","","","用例132：观众端群聊页面送礼",""
"passed","Fri Aug 25 17:49:01 CST 2023","Fri Aug 25 17:49:16 CST 2023","14784","","test_10party_mult","Test_multchamet","","","用例92：主播私聊界面发送相机照片",""
"passed","Fri Aug 25 17:31:09 CST 2023","Fri Aug 25 17:31:20 CST 2023","11145","","test_10party_mult","Test_multchamet","","","用例17：观众进入交友房进场消息提醒",""
"passed","Fri Aug 25 17:30:27 CST 2023","Fri Aug 25 17:30:30 CST 2023","3242","","test_10party_mult","Test_multchamet","","","用例12：交友房封面包含内容--用户名",""
"passed","Fri Aug 25 17:47:08 CST 2023","Fri Aug 25 17:47:23 CST 2023","15725","","test_10party_mult","Test_multchamet","","","用例78：观众私聊页面发送chamet表情",""
"passed","Fri Aug 25 17:54:25 CST 2023","Fri Aug 25 17:54:35 CST 2023","9988","","test_10party_mult","Test_multchamet","","","用例107：观众端群聊页面发送文字",""
"passed","Fri Aug 25 17:30:30 CST 2023","Fri Aug 25 17:30:34 CST 2023","3709","","test_10party_mult","Test_multchamet","","","用例13：交友房封面包含内容--国旗",""
"skipped","Fri Aug 25 17:30:17 CST 2023","Fri Aug 25 17:30:17 CST 2023","0","","test_10party_mult","Test_multchamet","","","用例9：交友房封面包含内容--头像",""
"passed","Fri Aug 25 17:44:05 CST 2023","Fri Aug 25 17:44:48 CST 2023","42953","","test_10party_mult","Test_multchamet","","","用例69：通过半屏浮窗打开举报弹窗",""
"passed","Fri Aug 25 17:48:44 CST 2023","Fri Aug 25 17:49:01 CST 2023","16611","","test_10party_mult","Test_multchamet","","","用例90：主播私聊界面发送相册照片",""
"passed","Fri Aug 25 17:32:30 CST 2023","Fri Aug 25 17:32:32 CST 2023","1129","","test_10party_mult","Test_multchamet","","","用例31：主播不可给自己送礼",""
"passed","Fri Aug 25 17:49:01 CST 2023","Fri Aug 25 17:49:01 CST 2023","512","","test_10party_mult","Test_multchamet","","","用例91：观众检查是否收到相册照片",""
"passed","Fri Aug 25 17:34:47 CST 2023","Fri Aug 25 17:35:04 CST 2023","16892","","test_10party_mult","Test_multchamet","","","用例39：观众端申请上麦(通过加入按钮)",""
"passed","Fri Aug 25 17:59:21 CST 2023","Fri Aug 25 17:59:26 CST 2023","4595","","test_10party_mult","Test_multchamet","","","用例138：主播端更换交友房背景(等级限制背景)",""
"passed","Fri Aug 25 17:29:40 CST 2023","Fri Aug 25 17:29:54 CST 2023","14165","","test_10party_mult","Test_multchamet","","","用例2：默认交友房预览页为10人房",""
"passed","Fri Aug 25 17:56:04 CST 2023","Fri Aug 25 17:56:18 CST 2023","14083","","test_10party_mult","Test_multchamet","","","用例120：观众端群聊页面发送相册图片",""
"passed","Fri Aug 25 17:40:18 CST 2023","Fri Aug 25 17:40:30 CST 2023","11725","","test_10party_mult","Test_multchamet","","","用例60：主播端检查观众是否未上麦",""
"passed","Fri Aug 25 17:48:25 CST 2023","Fri Aug 25 17:48:28 CST 2023","2934","","test_10party_mult","Test_multchamet","","","用例87：观众端开启私聊界面翻译功能",""
"broken","Fri Aug 25 18:01:06 CST 2023","Fri Aug 25 18:01:45 CST 2023","39068","","test_10party_mult","Test_multchamet","","","用例154：观众端上滑动交友房",""
"passed","Fri Aug 25 17:57:37 CST 2023","Fri Aug 25 17:57:42 CST 2023","4644","","test_10party_mult","Test_multchamet","","","用例129：观众端群聊页面领取钻石包",""
"passed","Fri Aug 25 17:47:04 CST 2023","Fri Aug 25 17:47:04 CST 2023","871","","test_10party_mult","Test_multchamet","","","用例75：主播查看是否收到消息",""
"failed","Fri Aug 25 17:29:57 CST 2023","Fri Aug 25 17:29:59 CST 2023","2380","","test_10party_mult","Test_multchamet","","","用例5：交友房警告消息内容检查",""
"passed","Fri Aug 25 17:57:19 CST 2023","Fri Aug 25 17:57:19 CST 2023","213","","test_10party_mult","Test_multchamet","","","用例125：观众端群聊页面检查拍摄图片",""
"passed","Fri Aug 25 17:59:20 CST 2023","Fri Aug 25 17:59:21 CST 2023","614","","test_10party_mult","Test_multchamet","","","用例137：主播端更换交友房背景(免费背景)",""
"passed","Fri Aug 25 17:32:14 CST 2023","Fri Aug 25 17:32:18 CST 2023","4482","","test_10party_mult","Test_multchamet","","","用例27：观众端消息区聊天消息可上滑",""
"passed","Fri Aug 25 17:59:42 CST 2023","Fri Aug 25 17:59:44 CST 2023","1844","","test_10party_mult","Test_multchamet","","","用例142：观众端打开游戏页面查看游戏类型",""
"passed","Fri Aug 25 17:42:09 CST 2023","Fri Aug 25 17:42:10 CST 2023","668","","test_10party_mult","Test_multchamet","","","用例64：主播判断观众是否进入交友房",""
"passed","Fri Aug 25 17:36:03 CST 2023","Fri Aug 25 17:36:19 CST 2023","15271","","test_10party_mult","Test_multchamet","","","用例46：嘉宾离开交友位",""
"passed","Fri Aug 25 17:30:17 CST 2023","Fri Aug 25 17:30:24 CST 2023","6356","","test_10party_mult","Test_multchamet","","","用例10：交友房封面包含内容--人数",""
"passed","Fri Aug 25 17:55:40 CST 2023","Fri Aug 25 17:55:41 CST 2023","1007","","test_10party_mult","Test_multchamet","","","用例115：观众端群聊页面查看是否收到google表情",""
"passed","Fri Aug 25 17:48:23 CST 2023","Fri Aug 25 17:48:24 CST 2023","551","","test_10party_mult","Test_multchamet","","","用例85：观众查看是否收到Facebook表情",""
"passed","Fri Aug 25 17:29:54 CST 2023","Fri Aug 25 17:29:57 CST 2023","2677","","test_10party_mult","Test_multchamet","","","用例3：主播创建10人交友房",""
"passed","Fri Aug 25 17:45:12 CST 2023","Fri Aug 25 17:45:52 CST 2023","40506","","test_10party_mult","Test_multchamet","","","用例71：通过半屏浮窗给主播打视频通话",""
"passed","Fri Aug 25 17:41:03 CST 2023","Fri Aug 25 17:42:06 CST 2023","63356","","test_10party_mult","Test_multchamet","","","用例62：观众进入主播个人主页",""
"passed","Fri Aug 25 17:57:20 CST 2023","Fri Aug 25 17:57:21 CST 2023","918","","test_10party_mult","Test_multchamet","","","用例127：主播群聊页面上麦",""
"passed","Fri Aug 25 17:34:30 CST 2023","Fri Aug 25 17:34:32 CST 2023","2214","","test_10party_mult","Test_multchamet","","","用例37：主播端查看观众端送礼",""
"passed","Fri Aug 25 17:30:04 CST 2023","Fri Aug 25 17:30:09 CST 2023","4374","","test_10party_mult","Test_multchamet","","","用例7：刷新交友房卡片页",""
"broken","Fri Aug 25 18:00:06 CST 2023","Fri Aug 25 18:00:19 CST 2023","13423","","test_10party_mult","Test_multchamet","","","用例145：10人交友房观众端打开充值页面",""
"passed","Fri Aug 25 17:51:56 CST 2023","Fri Aug 25 17:53:26 CST 2023","89455","","test_10party_mult","Test_multchamet","","","用例102：主播在交友房给观众送礼物",""
"passed","Fri Aug 25 17:31:24 CST 2023","Fri Aug 25 17:31:31 CST 2023","7547","","test_10party_mult","Test_multchamet","","","用例20：交友房主播端发言",""
"failed","Fri Aug 25 17:31:20 CST 2023","Fri Aug 25 17:31:22 CST 2023","2422","","test_10party_mult","Test_multchamet","","","用例18：观众端交友房警告消息检查",""
"passed","Fri Aug 25 17:48:28 CST 2023","Fri Aug 25 17:48:44 CST 2023","15565","","test_10party_mult","Test_multchamet","","","用例88：观众私聊界面发送相册照片",""
"passed","Fri Aug 25 17:47:04 CST 2023","Fri Aug 25 17:47:08 CST 2023","3104","","test_10party_mult","Test_multchamet","","","用例76：主播在私聊界面发送消息",""
"passed","Fri Aug 25 18:00:33 CST 2023","Fri Aug 25 18:00:42 CST 2023","8171","","test_10party_mult","Test_multchamet","","","用例149：10人交友房主播端关闭麦克风",""
"passed","Fri Aug 25 17:50:11 CST 2023","Fri Aug 25 17:50:23 CST 2023","11883","","test_10party_mult","Test_multchamet","","","用例97：主播私聊界面发拨打语音聊天",""
"passed","Fri Aug 25 17:49:16 CST 2023","Fri Aug 25 17:49:16 CST 2023","304","","test_10party_mult","Test_multchamet","","","用例93：观众检查是否收到相机照片",""
"passed","Fri Aug 25 17:54:58 CST 2023","Fri Aug 25 17:54:58 CST 2023","133","","test_10party_mult","Test_multchamet","","","用例111：群成员查看群聊消息",""
"passed","Fri Aug 25 18:01:00 CST 2023","Fri Aug 25 18:01:03 CST 2023","3125","","test_10party_mult","Test_multchamet","","","用例152：10人交友房观众端打开礼物冠名墙",""
"passed","Fri Aug 25 18:00:56 CST 2023","Fri Aug 25 18:01:00 CST 2023","4233","","test_10party_mult","Test_multchamet","","","用例151：10人交友房观众端打开任务页",""
"passed","Fri Aug 25 17:53:26 CST 2023","Fri Aug 25 17:53:27 CST 2023","1671","","test_10party_mult","Test_multchamet","","","用例103：观众端查看主播端送礼",""
"broken","Fri Aug 25 17:54:09 CST 2023","Fri Aug 25 17:54:25 CST 2023","15718","","test_10party_mult","Test_multchamet","","","用例106：观众端进入群聊页面",""
"passed","Fri Aug 25 17:54:49 CST 2023","Fri Aug 25 17:54:52 CST 2023","3218","","test_10party_mult","Test_multchamet","","","用例109：主播查看群消息",""
"passed","Fri Aug 25 17:58:27 CST 2023","Fri Aug 25 17:58:28 CST 2023","621","","test_10party_mult","Test_multchamet","","","用例133：主播端群聊页面检查送礼消息",""
"passed","Fri Aug 25 17:34:32 CST 2023","Fri Aug 25 17:34:47 CST 2023","14669","","test_10party_mult","Test_multchamet","","","用例38：观众端滑动送礼弹窗",""
"passed","Fri Aug 25 17:42:06 CST 2023","Fri Aug 25 17:42:09 CST 2023","2812","","test_10party_mult","Test_multchamet","","","用例63：观众从主播个人主页小窗进入交友房",""
"passed","Fri Aug 25 17:59:28 CST 2023","Fri Aug 25 17:59:35 CST 2023","6551","","test_10party_mult","Test_multchamet","","","用例140：主播端打开赛车游戏",""
"passed","Fri Aug 25 17:59:16 CST 2023","Fri Aug 25 17:59:18 CST 2023","1527","","test_10party_mult","Test_multchamet","","","用例135：观众端群聊页面检查送礼消息",""
"passed","Fri Aug 25 17:48:01 CST 2023","Fri Aug 25 17:48:02 CST 2023","229","","test_10party_mult","Test_multchamet","","","用例83：主播查看是否收到Facebook表情",""
"passed","Fri Aug 25 17:39:49 CST 2023","Fri Aug 25 17:40:18 CST 2023","29151","","test_10party_mult","Test_multchamet","","","用例59：主播邀请观众上麦，观众关闭上麦邀请",""
"passed","Fri Aug 25 17:36:30 CST 2023","Fri Aug 25 17:36:34 CST 2023","4031","","test_10party_mult","Test_multchamet","","","用例48：观众端申请上麦(通过点击交友位)",""
"passed","Fri Aug 25 17:47:40 CST 2023","Fri Aug 25 17:48:01 CST 2023","21120","","test_10party_mult","Test_multchamet","","","用例82：观众私聊页面发送Facebook表情",""
"passed","Fri Aug 25 17:38:36 CST 2023","Fri Aug 25 17:38:38 CST 2023","1740","","test_10party_mult","Test_multchamet","","","用例53：嘉宾查看是否被禁言",""
"passed","Fri Aug 25 17:36:19 CST 2023","Fri Aug 25 17:36:30 CST 2023","11257","","test_10party_mult","Test_multchamet","","","用例47：主播端查看嘉宾离开交友位",""
"passed","Fri Aug 25 17:30:09 CST 2023","Fri Aug 25 17:30:17 CST 2023","8698","","test_10party_mult","Test_multchamet","","","用例8：上下滑动交友房卡片页",""
"passed","Fri Aug 25 18:01:45 CST 2023","Fri Aug 25 18:01:49 CST 2023","4379","","test_10party_mult","Test_multchamet","","","用例155：观众端下滑动交友房",""
"passed","Fri Aug 25 17:54:09 CST 2023","Fri Aug 25 17:54:09 CST 2023","722","","test_10party_mult","Test_multchamet","","","用例105：观众检查私信接收",""
"passed","Fri Aug 25 17:30:00 CST 2023","Fri Aug 25 17:30:04 CST 2023","4682","","test_10party_mult","Test_multchamet","","","用例6：观众进入交友房页签",""
"passed","Fri Aug 25 17:47:23 CST 2023","Fri Aug 25 17:47:24 CST 2023","363","","test_10party_mult","Test_multchamet","","","用例79：主播查看是否收到chamet表情",""
"broken","Fri Aug 25 17:56:19 CST 2023","Fri Aug 25 17:57:03 CST 2023","44831","","test_10party_mult","Test_multchamet","","","用例122：观众端群聊页面发送拍摄图片",""
"passed","Fri Aug 25 17:59:18 CST 2023","Fri Aug 25 17:59:20 CST 2023","2799","","test_10party_mult","Test_multchamet","","","用例136：主播端打开交友房背景浮窗",""
"passed","Fri Aug 25 17:37:22 CST 2023","Fri Aug 25 17:37:23 CST 2023","556","","test_10party_mult","Test_multchamet","","","用例51：嘉宾查看是否被移出嘉宾位",""
"passed","Fri Aug 25 17:33:34 CST 2023","Fri Aug 25 17:33:35 CST 2023","1540","","test_10party_mult","Test_multchamet","","","用例35：主播端查看观众端送礼",""
"passed","Fri Aug 25 17:55:16 CST 2023","Fri Aug 25 17:55:17 CST 2023","543","","test_10party_mult","Test_multchamet","","","用例113：主播端群聊页面查看是否收到chamet表情",""
"passed","Fri Aug 25 17:31:22 CST 2023","Fri Aug 25 17:31:24 CST 2023","1534","","test_10party_mult","Test_multchamet","","","用例19：主播检查观众进场消息提醒",""
"broken","Fri Aug 25 17:49:16 CST 2023","Fri Aug 25 17:50:00 CST 2023","43613","","test_10party_mult","Test_multchamet","","","用例94：观众私聊界面发送相机照片",""
"passed","Fri Aug 25 17:57:45 CST 2023","Fri Aug 25 17:57:47 CST 2023","1521","","test_10party_mult","Test_multchamet","","","用例131：主播端群聊页面发送钻石包快速感谢语，观众端检查",""
"passed","Fri Aug 25 17:53:27 CST 2023","Fri Aug 25 17:54:09 CST 2023","41343","","test_10party_mult","Test_multchamet","","","用例104：主播在交友房给观众发私信消息",""
"broken","Fri Aug 25 18:01:49 CST 2023","Fri Aug 25 18:04:03 CST 2023","134087","","test_10party_mult","Test_multchamet","","","用例156：主播退出10人交友房",""
"passed","Fri Aug 25 17:30:34 CST 2023","Fri Aug 25 17:30:48 CST 2023","13878","","test_10party_mult","Test_multchamet","","","用例14：观众进入10人交友房",""
"passed","Fri Aug 25 17:39:39 CST 2023","Fri Aug 25 17:39:42 CST 2023","2920","","test_10party_mult","Test_multchamet","","","用例57：主播邀请观众上麦，观众同意上麦",""
"passed","Fri Aug 25 17:47:24 CST 2023","Fri Aug 25 17:47:40 CST 2023","15996","","test_10party_mult","Test_multchamet","","","用例80：主播私聊页面发送chamet表情",""
"passed","Fri Aug 25 17:30:48 CST 2023","Fri Aug 25 17:31:09 CST 2023","20798","","test_10party_mult","Test_multchamet","","","用例15：观众进入交友房进场座驾",""
"passed","Fri Aug 25 17:30:24 CST 2023","Fri Aug 25 17:30:27 CST 2023","3365","","test_10party_mult","Test_multchamet","","","用例11：交友房封面包含内容--语言",""
"passed","Fri Aug 25 17:32:25 CST 2023","Fri Aug 25 17:32:30 CST 2023","5135","","test_10party_mult","Test_multchamet","","","用例30：主播端打开送礼物弹窗",""
"passed","Fri Aug 25 17:29:38 CST 2023","Fri Aug 25 17:29:40 CST 2023","2301","","test_10party_mult","Test_multchamet","","","用例1：主播进入交友房预览页",""
"passed","Fri Aug 25 17:32:45 CST 2023","Fri Aug 25 17:32:49 CST 2023","4919","","test_10party_mult","Test_multchamet","","","用例33：观众端打开送礼弹窗",""
"broken","Fri Aug 25 18:00:19 CST 2023","Fri Aug 25 18:00:33 CST 2023","13932","","test_10party_mult","Test_multchamet","","","用例147：10人交友房主播端打开充值页面",""
"passed","Fri Aug 25 18:04:04 CST 2023","Fri Aug 25 18:04:05 CST 2023","1775","","test_10party_mult","Test_multchamet","","","用例158：观众端进入其他交友房",""
"passed","Fri Aug 25 17:50:00 CST 2023","Fri Aug 25 17:50:01 CST 2023","394","","test_10party_mult","Test_multchamet","","","用例95：主播检查是否收到相机照片",""
"passed","Fri Aug 25 17:33:35 CST 2023","Fri Aug 25 17:34:30 CST 2023","54488","","test_10party_mult","Test_multchamet","","","用例36：观众端给所有嘉宾送礼",""
"passed","Fri Aug 25 17:54:58 CST 2023","Fri Aug 25 17:55:16 CST 2023","18150","","test_10party_mult","Test_multchamet","","","用例112：观众端群聊页面发送chamet表情",""
"passed","Fri Aug 25 17:31:31 CST 2023","Fri Aug 25 17:31:32 CST 2023","850","","test_10party_mult","Test_multchamet","","","用例21：观众端查看主播端发言",""
"passed","Fri Aug 25 17:47:40 CST 2023","Fri Aug 25 17:47:40 CST 2023","502","","test_10party_mult","Test_multchamet","","","用例81：观众查看是否收到chamet表情",""
"passed","Fri Aug 25 17:45:52 CST 2023","Fri Aug 25 17:47:04 CST 2023","71209","","test_10party_mult","Test_multchamet","","","用例74：观众给主播在交友房发送私聊文本消息",""
"passed","Fri Aug 25 17:35:14 CST 2023","Fri Aug 25 17:35:26 CST 2023","12693","","test_10party_mult","Test_multchamet","","","用例43：嘉宾端打开个人主页浮窗",""
"passed","Fri Aug 25 17:57:21 CST 2023","Fri Aug 25 17:57:37 CST 2023","16237","","test_10party_mult","Test_multchamet","","","用例128：观众端群聊页面发送钻石包",""
"passed","Fri Aug 25 17:58:28 CST 2023","Fri Aug 25 17:59:16 CST 2023","47996","","test_10party_mult","Test_multchamet","","","用例134：主播端群聊页面送礼",""
"passed","Fri Aug 25 17:35:12 CST 2023","Fri Aug 25 17:35:14 CST 2023","1636","","test_10party_mult","Test_multchamet","","","用例42：观众端查看是否成功上麦",""
"passed","Fri Aug 25 17:48:44 CST 2023","Fri Aug 25 17:48:44 CST 2023","506","","test_10party_mult","Test_multchamet","","","用例89：主播检查是否收到相册照片",""
"passed","Fri Aug 25 17:59:35 CST 2023","Fri Aug 25 17:59:42 CST 2023","7014","","test_10party_mult","Test_multchamet","","","用例141：主播端打开幸运数字游戏",""
"passed","Fri Aug 25 17:57:04 CST 2023","Fri Aug 25 17:57:19 CST 2023","15324","","test_10party_mult","Test_multchamet","","","用例124：主播端群聊页面发送拍摄图片",""
"passed","Fri Aug 25 17:56:18 CST 2023","Fri Aug 25 17:56:19 CST 2023","181","","test_10party_mult","Test_multchamet","","","用例121：主播端群聊页面检查相册图片",""
"passed","Fri Aug 25 17:43:23 CST 2023","Fri Aug 25 17:43:26 CST 2023","2239","","test_10party_mult","Test_multchamet","","","用例66：主播检查是否收到观众的礼物",""
"passed","Fri Aug 25 17:57:19 CST 2023","Fri Aug 25 17:57:20 CST 2023","734","","test_10party_mult","Test_multchamet","","","用例126：观众端群聊页面上麦",""
"passed","Fri Aug 25 17:39:15 CST 2023","Fri Aug 25 17:39:37 CST 2023","22086","","test_10party_mult","Test_multchamet","","","用例55：主播邀请嘉宾上麦",""
"passed","Fri Aug 25 17:55:17 CST 2023","Fri Aug 25 17:55:40 CST 2023","23418","","test_10party_mult","Test_multchamet","","","用例114：主播端群聊页面发送google表情",""
"passed","Fri Aug 25 17:35:59 CST 2023","Fri Aug 25 17:36:03 CST 2023","4317","","test_10party_mult","Test_multchamet","","","用例45：嘉宾在交友位关闭麦克风",""
"passed","Fri Aug 25 17:51:12 CST 2023","Fri Aug 25 17:51:56 CST 2023","44082","","test_10party_mult","Test_multchamet","","","用例101：观众端私聊页面打开个人主页浮窗",""
"passed","Fri Aug 25 17:55:41 CST 2023","Fri Aug 25 17:55:48 CST 2023","6870","","test_10party_mult","Test_multchamet","","","用例116：观众端群聊页面发送语音",""
"passed","Fri Aug 25 17:47:08 CST 2023","Fri Aug 25 17:47:08 CST 2023","124","","test_10party_mult","Test_multchamet","","","用例77：观众查看是否收到消息",""
"passed","Fri Aug 25 17:40:30 CST 2023","Fri Aug 25 17:41:03 CST 2023","33204","","test_10party_mult","Test_multchamet","","","用例61：观众打开主播个人主页半屏浮窗",""
