"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Aug 03 11:39:11 CST 2023","Thu Aug 03 11:39:28 CST 2023","16373","","test_10party_mult","Test_multchamet","","","用例90：主播私聊界面发送相册照片",""
"passed","Thu Aug 03 11:50:52 CST 2023","Thu Aug 03 11:50:55 CST 2023","2552","","test_10party_mult","Test_multchamet","","","用例153：10人交友房观众端打开banner",""
"passed","Thu Aug 03 11:40:20 CST 2023","Thu Aug 03 11:40:32 CST 2023","11505","","test_10party_mult","Test_multchamet","","","用例97：主播私聊界面发拨打语音聊天",""
"broken","Thu Aug 03 11:49:55 CST 2023","Thu Aug 03 11:50:18 CST 2023","23120","","test_10party_mult","Test_multchamet","","","用例146：10人交友房观众端充值",""
"passed","Thu Aug 03 11:23:11 CST 2023","Thu Aug 03 11:23:21 CST 2023","10107","","test_10party_mult","Test_multchamet","","","用例47：主播端查看嘉宾离开交友位",""
"passed","Thu Aug 03 11:44:09 CST 2023","Thu Aug 03 11:44:14 CST 2023","4600","","test_10party_mult","Test_multchamet","","","用例106：观众端进入群聊页面",""
"passed","Thu Aug 03 11:54:08 CST 2023","Thu Aug 03 11:54:17 CST 2023","8910","","test_10party_mult","Test_multchamet","","","用例158：观众端进入其他交友房",""
"passed","Thu Aug 03 11:45:26 CST 2023","Thu Aug 03 11:45:26 CST 2023","406","","test_10party_mult","Test_multchamet","","","用例117：主播端群聊页面检查并播放语音消息",""
"passed","Thu Aug 03 11:20:41 CST 2023","Thu Aug 03 11:21:28 CST 2023","47060","","test_10party_mult","Test_multchamet","","","用例36：观众端给所有嘉宾送礼",""
"passed","Thu Aug 03 11:50:55 CST 2023","Thu Aug 03 11:51:00 CST 2023","5027","","test_10party_mult","Test_multchamet","","","用例154：观众端上滑动交友房",""
"passed","Thu Aug 03 11:49:35 CST 2023","Thu Aug 03 11:49:45 CST 2023","9966","","test_10party_mult","Test_multchamet","","","用例143：观众端打开赛车游戏",""
"passed","Thu Aug 03 11:22:50 CST 2023","Thu Aug 03 11:22:55 CST 2023","4858","","test_10party_mult","Test_multchamet","","","用例45：嘉宾在交友位关闭麦克风",""
"passed","Thu Aug 03 11:38:50 CST 2023","Thu Aug 03 11:38:50 CST 2023","364","","test_10party_mult","Test_multchamet","","","用例85：观众查看是否收到Facebook表情",""
"passed","Thu Aug 03 11:37:15 CST 2023","Thu Aug 03 11:37:23 CST 2023","7953","","test_10party_mult","Test_multchamet","","","用例75：主播查看是否收到消息",""
"passed","Thu Aug 03 11:39:28 CST 2023","Thu Aug 03 11:39:44 CST 2023","15499","","test_10party_mult","Test_multchamet","","","用例92：主播私聊界面发送相机照片",""
"passed","Thu Aug 03 11:22:18 CST 2023","Thu Aug 03 11:22:50 CST 2023","32136","","test_10party_mult","Test_multchamet","","","用例44：嘉宾在交友位发送表情",""
"passed","Thu Aug 03 11:37:43 CST 2023","Thu Aug 03 11:38:00 CST 2023","16966","","test_10party_mult","Test_multchamet","","","用例80：主播私聊页面发送chamet表情",""
"passed","Thu Aug 03 11:44:53 CST 2023","Thu Aug 03 11:45:19 CST 2023","25217","","test_10party_mult","Test_multchamet","","","用例114：主播端群聊页面发送google表情",""
"passed","Thu Aug 03 11:25:29 CST 2023","Thu Aug 03 11:25:29 CST 2023","512","","test_10party_mult","Test_multchamet","","","用例53：嘉宾查看是否被禁言",""
"passed","Thu Aug 03 11:29:42 CST 2023","Thu Aug 03 11:30:16 CST 2023","33971","","test_10party_mult","Test_multchamet","","","用例63：观众从主播个人主页小窗进入交友房",""
"passed","Thu Aug 03 11:43:27 CST 2023","Thu Aug 03 11:43:28 CST 2023","1201","","test_10party_mult","Test_multchamet","","","用例103：观众端查看主播端送礼",""
"passed","Thu Aug 03 11:24:08 CST 2023","Thu Aug 03 11:25:29 CST 2023","80419","","test_10party_mult","Test_multchamet","","","用例52：主播在交友位禁言嘉宾",""
"passed","Thu Aug 03 11:24:07 CST 2023","Thu Aug 03 11:24:08 CST 2023","1610","","test_10party_mult","Test_multchamet","","","用例51：嘉宾查看是否被移出嘉宾位",""
"passed","Thu Aug 03 11:48:01 CST 2023","Thu Aug 03 11:49:02 CST 2023","60373","","test_10party_mult","Test_multchamet","","","用例134：主播端群聊页面送礼",""
"passed","Thu Aug 03 11:37:23 CST 2023","Thu Aug 03 11:37:26 CST 2023","3116","","test_10party_mult","Test_multchamet","","","用例76：主播在私聊界面发送消息",""
"passed","Thu Aug 03 11:39:28 CST 2023","Thu Aug 03 11:39:28 CST 2023","459","","test_10party_mult","Test_multchamet","","","用例91：观众检查是否收到相册照片",""
"passed","Thu Aug 03 11:18:54 CST 2023","Thu Aug 03 11:19:16 CST 2023","21505","","test_10party_mult","Test_multchamet","","","用例26：观众端消息区聊天消息可下滑",""
"passed","Thu Aug 03 11:40:42 CST 2023","Thu Aug 03 11:41:20 CST 2023","37604","","test_10party_mult","Test_multchamet","","","用例99：观众端私聊页面送礼",""
"passed","Thu Aug 03 11:45:26 CST 2023","Thu Aug 03 11:45:41 CST 2023","14884","","test_10party_mult","Test_multchamet","","","用例118：主播端群聊页面发送相册图片",""
"passed","Thu Aug 03 11:44:17 CST 2023","Thu Aug 03 11:44:22 CST 2023","4415","","test_10party_mult","Test_multchamet","","","用例108：主播端进入群聊页面",""
"passed","Thu Aug 03 11:44:25 CST 2023","Thu Aug 03 11:44:42 CST 2023","17752","","test_10party_mult","Test_multchamet","","","用例112：观众端群聊页面发送chamet表情",""
"passed","Thu Aug 03 11:46:54 CST 2023","Thu Aug 03 11:46:58 CST 2023","4707","","test_10party_mult","Test_multchamet","","","用例129：观众端群聊页面领取钻石包",""
"passed","Thu Aug 03 11:40:02 CST 2023","Thu Aug 03 11:40:02 CST 2023","302","","test_10party_mult","Test_multchamet","","","用例95：主播检查是否收到相机照片",""
"passed","Thu Aug 03 11:46:35 CST 2023","Thu Aug 03 11:46:54 CST 2023","18386","","test_10party_mult","Test_multchamet","","","用例128：观众端群聊页面发送钻石包",""
"passed","Thu Aug 03 11:51:00 CST 2023","Thu Aug 03 11:51:04 CST 2023","4489","","test_10party_mult","Test_multchamet","","","用例155：观众端下滑动交友房",""
"passed","Thu Aug 03 11:38:55 CST 2023","Thu Aug 03 11:39:11 CST 2023","15759","","test_10party_mult","Test_multchamet","","","用例88：观众私聊界面发送相册照片",""
"passed","Thu Aug 03 11:26:37 CST 2023","Thu Aug 03 11:26:45 CST 2023","7540","","test_10party_mult","Test_multchamet","","","用例58：主播端检查观众是否成功上麦",""
"passed","Thu Aug 03 11:44:25 CST 2023","Thu Aug 03 11:44:25 CST 2023","134","","test_10party_mult","Test_multchamet","","","用例111：群成员查看群聊消息",""
"passed","Thu Aug 03 11:50:24 CST 2023","Thu Aug 03 11:50:30 CST 2023","6160","","test_10party_mult","Test_multchamet","","","用例149：10人交友房主播端关闭麦克风",""
"passed","Thu Aug 03 11:45:19 CST 2023","Thu Aug 03 11:45:19 CST 2023","318","","test_10party_mult","Test_multchamet","","","用例115：观众端群聊页面查看是否收到google表情",""
"passed","Thu Aug 03 11:32:18 CST 2023","Thu Aug 03 11:32:52 CST 2023","34007","","test_10party_mult","Test_multchamet","","","用例69：通过半屏浮窗打开举报弹窗",""
"passed","Thu Aug 03 11:16:39 CST 2023","Thu Aug 03 11:16:43 CST 2023","3122","","test_10party_mult","Test_multchamet","","","用例13：交友房封面包含内容--国旗",""
"passed","Thu Aug 03 11:45:56 CST 2023","Thu Aug 03 11:45:56 CST 2023","154","","test_10party_mult","Test_multchamet","","","用例121：主播端群聊页面检查相册图片",""
"passed","Thu Aug 03 11:25:29 CST 2023","Thu Aug 03 11:26:16 CST 2023","46409","","test_10party_mult","Test_multchamet","","","用例54：主播给嘉宾解除禁言",""
"passed","Thu Aug 03 11:44:22 CST 2023","Thu Aug 03 11:44:22 CST 2023","94","","test_10party_mult","Test_multchamet","","","用例109：主播查看群消息",""
"passed","Thu Aug 03 11:18:20 CST 2023","Thu Aug 03 11:18:21 CST 2023","678","","test_10party_mult","Test_multchamet","","","用例19：主播检查观众进场消息提醒",""
"passed","Thu Aug 03 11:19:34 CST 2023","Thu Aug 03 11:19:46 CST 2023","11626","","test_10party_mult","Test_multchamet","","","用例32：主播端滑动送礼弹窗",""
"passed","Thu Aug 03 11:16:15 CST 2023","Thu Aug 03 11:16:23 CST 2023","8718","","test_10party_mult","Test_multchamet","","","用例8：上下滑动交友房卡片页",""
"passed","Thu Aug 03 11:38:26 CST 2023","Thu Aug 03 11:38:50 CST 2023","24394","","test_10party_mult","Test_multchamet","","","用例84：主播私聊页面发送Facebook表情",""
"passed","Thu Aug 03 11:22:00 CST 2023","Thu Aug 03 11:22:05 CST 2023","4789","","test_10party_mult","Test_multchamet","","","用例41：主播端同意观众上麦申请",""
"passed","Thu Aug 03 11:31:38 CST 2023","Thu Aug 03 11:32:16 CST 2023","37348","","test_10party_mult","Test_multchamet","","","用例67：观众通过半屏浮窗@主播",""
"passed","Thu Aug 03 11:21:29 CST 2023","Thu Aug 03 11:21:42 CST 2023","13356","","test_10party_mult","Test_multchamet","","","用例38：观众端滑动送礼弹窗",""
"passed","Thu Aug 03 11:50:50 CST 2023","Thu Aug 03 11:50:52 CST 2023","2542","","test_10party_mult","Test_multchamet","","","用例152：10人交友房观众端打开礼物冠名墙",""
"passed","Thu Aug 03 11:38:00 CST 2023","Thu Aug 03 11:38:01 CST 2023","356","","test_10party_mult","Test_multchamet","","","用例81：观众查看是否收到chamet表情",""
"failed","Thu Aug 03 11:50:45 CST 2023","Thu Aug 03 11:50:50 CST 2023","5058","","test_10party_mult","Test_multchamet","","","用例151：10人交友房观众端打开任务页",""
"passed","Thu Aug 03 11:19:33 CST 2023","Thu Aug 03 11:19:34 CST 2023","1324","","test_10party_mult","Test_multchamet","","","用例31：主播不可给自己送礼",""
"passed","Thu Aug 03 11:46:34 CST 2023","Thu Aug 03 11:46:34 CST 2023","231","","test_10party_mult","Test_multchamet","","","用例125：观众端群聊页面检查拍摄图片",""
"passed","Thu Aug 03 11:47:03 CST 2023","Thu Aug 03 11:48:00 CST 2023","57127","","test_10party_mult","Test_multchamet","","","用例132：观众端群聊页面送礼",""
"passed","Thu Aug 03 11:16:36 CST 2023","Thu Aug 03 11:16:39 CST 2023","3113","","test_10party_mult","Test_multchamet","","","用例12：交友房封面包含内容--用户名",""
"passed","Thu Aug 03 11:31:36 CST 2023","Thu Aug 03 11:31:38 CST 2023","2596","","test_10party_mult","Test_multchamet","","","用例66：主播检查是否收到观众的礼物",""
"passed","Thu Aug 03 11:21:42 CST 2023","Thu Aug 03 11:21:59 CST 2023","16902","","test_10party_mult","Test_multchamet","","","用例39：观众端申请上麦(通过加入按钮)",""
"broken","Thu Aug 03 11:34:47 CST 2023","Thu Aug 03 11:37:15 CST 2023","148423","","test_10party_mult","Test_multchamet","","","用例74：观众给主播在交友房发送私聊文本消息",""
"passed","Thu Aug 03 11:30:17 CST 2023","Thu Aug 03 11:31:36 CST 2023","79112","","test_10party_mult","Test_multchamet","","","用例65：通过半屏浮窗给主播送礼物",""
"passed","Thu Aug 03 11:22:55 CST 2023","Thu Aug 03 11:23:11 CST 2023","16199","","test_10party_mult","Test_multchamet","","","用例46：嘉宾离开交友位",""
"passed","Thu Aug 03 11:49:13 CST 2023","Thu Aug 03 11:49:18 CST 2023","5635","","test_10party_mult","Test_multchamet","","","用例138：主播端更换交友房背景(等级限制背景)",""
"passed","Thu Aug 03 11:18:34 CST 2023","Thu Aug 03 11:18:35 CST 2023","736","","test_10party_mult","Test_multchamet","","","用例23：主播端查看观众端发言",""
"passed","Thu Aug 03 11:19:54 CST 2023","Thu Aug 03 11:20:40 CST 2023","45648","","test_10party_mult","Test_multchamet","","","用例34：观众端给主播送礼",""
"passed","Thu Aug 03 11:39:44 CST 2023","Thu Aug 03 11:40:02 CST 2023","17970","","test_10party_mult","Test_multchamet","","","用例94：观众私聊界面发送相机照片",""
"passed","Thu Aug 03 11:20:40 CST 2023","Thu Aug 03 11:20:41 CST 2023","957","","test_10party_mult","Test_multchamet","","","用例35：主播端查看观众端送礼",""
"passed","Thu Aug 03 11:15:49 CST 2023","Thu Aug 03 11:16:01 CST 2023","12107","","test_10party_mult","Test_multchamet","","","用例2：默认交友房预览页为10人房",""
"passed","Thu Aug 03 11:40:02 CST 2023","Thu Aug 03 11:40:20 CST 2023","17578","","test_10party_mult","Test_multchamet","","","用例96：观众私聊界面发拨打视频聊天",""
"passed","Thu Aug 03 11:49:18 CST 2023","Thu Aug 03 11:49:20 CST 2023","1293","","test_10party_mult","Test_multchamet","","","用例139：主播端打开游戏页面查看游戏类型",""
"passed","Thu Aug 03 11:38:01 CST 2023","Thu Aug 03 11:38:25 CST 2023","24654","","test_10party_mult","Test_multchamet","","","用例82：观众私聊页面发送Facebook表情",""
"passed","Thu Aug 03 11:48:00 CST 2023","Thu Aug 03 11:48:01 CST 2023","998","","test_10party_mult","Test_multchamet","","","用例133：主播端群聊页面检查送礼消息",""
"passed","Thu Aug 03 11:26:45 CST 2023","Thu Aug 03 11:27:15 CST 2023","30543","","test_10party_mult","Test_multchamet","","","用例59：主播邀请观众上麦，观众关闭上麦邀请",""
"passed","Thu Aug 03 11:39:11 CST 2023","Thu Aug 03 11:39:11 CST 2023","580","","test_10party_mult","Test_multchamet","","","用例89：主播检查是否收到相册照片",""
"passed","Thu Aug 03 11:15:49 CST 2023","Thu Aug 03 11:15:49 CST 2023","310","","test_10party_mult","Test_multchamet","","","用例1：主播进入交友房预览页",""
"passed","Thu Aug 03 11:16:43 CST 2023","Thu Aug 03 11:18:06 CST 2023","83207","","test_10party_mult","Test_multchamet","","","用例14：观众进入10人交友房",""
"passed","Thu Aug 03 11:18:21 CST 2023","Thu Aug 03 11:18:28 CST 2023","6841","","test_10party_mult","Test_multchamet","","","用例20：交友房主播端发言",""
"passed","Thu Aug 03 11:46:35 CST 2023","Thu Aug 03 11:46:35 CST 2023","657","","test_10party_mult","Test_multchamet","","","用例127：主播群聊页面上麦",""
"passed","Thu Aug 03 11:19:20 CST 2023","Thu Aug 03 11:19:24 CST 2023","3366","","test_10party_mult","Test_multchamet","","","用例28：主播端消息区聊天消息可下滑",""
"passed","Thu Aug 03 11:49:03 CST 2023","Thu Aug 03 11:49:13 CST 2023","10103","","test_10party_mult","Test_multchamet","","","用例136：主播端打开交友房背景浮窗",""
"passed","Thu Aug 03 11:44:14 CST 2023","Thu Aug 03 11:44:17 CST 2023","3630","","test_10party_mult","Test_multchamet","","","用例107：观众端群聊页面发送文字",""
"passed","Thu Aug 03 11:37:26 CST 2023","Thu Aug 03 11:37:27 CST 2023","108","","test_10party_mult","Test_multchamet","","","用例77：观众查看是否收到消息",""
"passed","Thu Aug 03 11:45:56 CST 2023","Thu Aug 03 11:46:14 CST 2023","18051","","test_10party_mult","Test_multchamet","","","用例122：观众端群聊页面发送拍摄图片",""
"passed","Thu Aug 03 11:44:22 CST 2023","Thu Aug 03 11:44:25 CST 2023","2862","","test_10party_mult","Test_multchamet","","","用例110：主播在交友房群聊中发送消息",""
"passed","Thu Aug 03 11:49:51 CST 2023","Thu Aug 03 11:49:55 CST 2023","4277","","test_10party_mult","Test_multchamet","","","用例145：10人交友房观众端打开充值页面",""
"failed","Thu Aug 03 11:18:06 CST 2023","Thu Aug 03 11:18:17 CST 2023","11393","","test_10party_mult","Test_multchamet","","","用例15：观众进入交友房进场座驾",""
"passed","Thu Aug 03 11:21:28 CST 2023","Thu Aug 03 11:21:29 CST 2023","952","","test_10party_mult","Test_multchamet","","","用例37：主播端查看观众端送礼",""
"passed","Thu Aug 03 11:16:04 CST 2023","Thu Aug 03 11:16:10 CST 2023","5951","","test_10party_mult","Test_multchamet","","","用例6：观众进入交友房页签",""
"passed","Thu Aug 03 11:42:05 CST 2023","Thu Aug 03 11:43:27 CST 2023","82093","","test_10party_mult","Test_multchamet","","","用例102：主播在交友房给观众送礼物",""
"passed","Thu Aug 03 11:49:13 CST 2023","Thu Aug 03 11:49:13 CST 2023","106","","test_10party_mult","Test_multchamet","","","用例137：主播端更换交友房背景(免费背景)",""
"passed","Thu Aug 03 11:19:24 CST 2023","Thu Aug 03 11:19:27 CST 2023","3166","","test_10party_mult","Test_multchamet","","","用例29：主播端消息区聊天消息可上滑",""
"passed","Thu Aug 03 11:18:17 CST 2023","Thu Aug 03 11:18:20 CST 2023","2348","","test_10party_mult","Test_multchamet","","","用例17：观众进入交友房进场消息提醒",""
"passed","Thu Aug 03 11:44:09 CST 2023","Thu Aug 03 11:44:09 CST 2023","382","","test_10party_mult","Test_multchamet","","","用例105：观众检查私信接收",""
"passed","Thu Aug 03 11:38:25 CST 2023","Thu Aug 03 11:38:26 CST 2023","154","","test_10party_mult","Test_multchamet","","","用例83：主播查看是否收到Facebook表情",""
"passed","Thu Aug 03 11:46:14 CST 2023","Thu Aug 03 11:46:34 CST 2023","19242","","test_10party_mult","Test_multchamet","","","用例124：主播端群聊页面发送拍摄图片",""
"passed","Thu Aug 03 11:51:04 CST 2023","Thu Aug 03 11:54:08 CST 2023","183442","","test_10party_mult","Test_multchamet","","","用例156：主播退出10人交友房",""
"passed","Thu Aug 03 11:45:41 CST 2023","Thu Aug 03 11:45:56 CST 2023","14857","","test_10party_mult","Test_multchamet","","","用例120：观众端群聊页面发送相册图片",""
"passed","Thu Aug 03 11:18:35 CST 2023","Thu Aug 03 11:18:46 CST 2023","11227","","test_10party_mult","Test_multchamet","","","用例24：观众端发送文字正常向前滚动",""
"passed","Thu Aug 03 11:46:58 CST 2023","Thu Aug 03 11:47:02 CST 2023","3281","","test_10party_mult","Test_multchamet","","","用例130：主播端群聊页面领取钻石包",""
"passed","Thu Aug 03 11:50:19 CST 2023","Thu Aug 03 11:50:24 CST 2023","5191","","test_10party_mult","Test_multchamet","","","用例147：10人交友房主播端打开充值页面",""
"passed","Thu Aug 03 11:19:27 CST 2023","Thu Aug 03 11:19:33 CST 2023","6071","","test_10party_mult","Test_multchamet","","","用例30：主播端打开送礼物弹窗",""
"passed","Thu Aug 03 11:18:28 CST 2023","Thu Aug 03 11:18:34 CST 2023","5757","","test_10party_mult","Test_multchamet","","","用例22：交友房观众端发言",""
"passed","Thu Aug 03 11:18:46 CST 2023","Thu Aug 03 11:18:54 CST 2023","8510","","test_10party_mult","Test_multchamet","","","用例25：主播端发送文字正常向前滚动",""
"passed","Thu Aug 03 11:18:20 CST 2023","Thu Aug 03 11:18:20 CST 2023","354","","test_10party_mult","Test_multchamet","","","用例18：观众端交友房警告消息检查",""
"passed","Thu Aug 03 11:27:15 CST 2023","Thu Aug 03 11:27:26 CST 2023","10614","","test_10party_mult","Test_multchamet","","","用例60：主播端检查观众是否未上麦",""
"passed","Thu Aug 03 11:34:06 CST 2023","Thu Aug 03 11:34:47 CST 2023","40487","","test_10party_mult","Test_multchamet","","","用例71：通过半屏浮窗给主播打视频通话",""
"skipped","Thu Aug 03 11:50:30 CST 2023","Thu Aug 03 11:50:45 CST 2023","14718","","test_10party_mult","Test_multchamet","","","用例150：10人交友房主播端打开任务页",""
"passed","Thu Aug 03 11:47:02 CST 2023","Thu Aug 03 11:47:03 CST 2023","1532","","test_10party_mult","Test_multchamet","","","用例131：主播端群聊页面发送钻石包快速感谢语，观众端检查",""
"passed","Thu Aug 03 11:32:52 CST 2023","Thu Aug 03 11:34:06 CST 2023","74007","","test_10party_mult","Test_multchamet","","","用例70：通过半屏浮窗查看主播动态",""
"passed","Thu Aug 03 11:49:27 CST 2023","Thu Aug 03 11:49:33 CST 2023","6547","","test_10party_mult","Test_multchamet","","","用例141：主播端打开幸运数字游戏",""
"passed","Thu Aug 03 11:38:50 CST 2023","Thu Aug 03 11:38:52 CST 2023","1634","","test_10party_mult","Test_multchamet","","","用例86：观众展开私聊页面下拉按钮",""
"passed","Thu Aug 03 11:22:05 CST 2023","Thu Aug 03 11:22:06 CST 2023","875","","test_10party_mult","Test_multchamet","","","用例42：观众端查看是否成功上麦",""
"passed","Thu Aug 03 11:39:44 CST 2023","Thu Aug 03 11:39:44 CST 2023","623","","test_10party_mult","Test_multchamet","","","用例93：观众检查是否收到相机照片",""
"passed","Thu Aug 03 11:23:25 CST 2023","Thu Aug 03 11:23:31 CST 2023","6101","","test_10party_mult","Test_multchamet","","","用例49：主播端同意观众上麦申请(右上角列表)",""
"passed","Thu Aug 03 11:27:26 CST 2023","Thu Aug 03 11:27:59 CST 2023","33213","","test_10party_mult","Test_multchamet","","","用例61：观众打开主播个人主页半屏浮窗",""
"passed","Thu Aug 03 11:30:16 CST 2023","Thu Aug 03 11:30:17 CST 2023","927","","test_10party_mult","Test_multchamet","","","用例64：主播判断观众是否进入交友房",""
